mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9456638336181641,0.07103413100235728,0.09334635734558105,0.021354826378177125,True,10,log2,10,30,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 200}",-69.11507205449126,-69.21384966634736,-84.64784323086201,-78.00949984956685,-75.2325014749152,-75.24375325523653,5.831069535650157,61
1.6398597717285157,0.08007971757041228,0.1187817096710205,0.022631806167307245,True,10,log2,10,30,300,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 300}",-69.32682554204104,-68.97826307479426,-85.40984967395171,-77.93446795249147,-74.31552183631564,-75.19298561591881,6.094334902876593,57
1.1124940872192384,0.13934016866143906,0.07747292518615723,0.010733327929825915,True,15,sqrt,5,20,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",-59.96459712702129,-58.49307904770751,-74.62241923683952,-65.90497755421079,-65.05216370095597,-64.80744733334703,5.673139820597256,27
1.433924150466919,0.043818791347664275,0.08343477249145508,0.012388205793819355,True,15,sqrt,5,20,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",-60.42767810129182,-59.195465866144055,-74.40275065952436,-65.89818780853027,-65.31270458959138,-65.04735740501637,5.364769816168918,31
0.8322195529937744,0.046489560466991056,0.06376061439514161,0.011202412185158685,True,15,sqrt,5,30,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 200}",-66.80445103083864,-68.56624726736212,-82.27771292311952,-77.08356464820477,-72.37399429659327,-73.42119403322366,5.6621428578925626,53
1.197450542449951,0.0403226034644959,0.08712692260742187,0.013950025799658669,True,15,sqrt,5,30,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 300}",-67.17021914039849,-68.23860486126941,-83.03844656280145,-76.2941234343225,-72.06354713000106,-73.36098822575858,5.805243640277712,49
0.9716154575347901,0.2359648745305194,0.13071632385253906,0.1005904816869596,True,15,sqrt,10,20,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",-62.24766947353026,-61.15720777037094,-79.63631127743817,-71.26346607945707,-67.98041193792177,-68.45701330774364,6.70705808616164,45
1.8410488605499267,0.21951451304349104,0.10650525093078614,0.040590999729906325,True,15,sqrt,10,20,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",-62.078661562327184,-61.45187204643373,-79.0505703384407,-70.78378193425544,-67.71665363574631,-68.21630790344068,6.444394694131193,41
1.0361616134643554,0.28892095862465716,0.05954747200012207,0.007707168318384031,True,15,sqrt,10,30,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 200}",-69.11507205449126,-69.21384966634736,-84.64784323086201,-78.00949984956685,-75.2325014749152,-75.24375325523653,5.831069535650157,61
1.1510451316833497,0.016809327306821165,0.08204126358032227,0.00331731751073918,True,15,sqrt,10,30,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 300}",-69.32682554204104,-68.97826307479426,-85.40984967395171,-77.93446795249147,-74.31552183631564,-75.19298561591881,6.094334902876593,57
0.8043158531188965,0.021394359517809484,0.05584492683410645,0.00278723970408335,True,15,log2,5,20,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",-59.96459712702129,-58.49307904770751,-74.62241923683952,-65.90497755421079,-65.05216370095597,-64.80744733334703,5.673139820597256,27
1.0726226329803468,0.010255234226229126,0.08100943565368653,0.008830128210531944,True,15,log2,5,20,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",-60.42767810129182,-59.195465866144055,-74.40275065952436,-65.89818780853027,-65.31270458959138,-65.04735740501637,5.364769816168918,31
0.7509999752044678,0.052128786890621795,0.06587824821472169,0.025334302329650303,True,15,log2,5,30,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 200}",-66.80445103083864,-68.56624726736212,-82.27771292311952,-77.08356464820477,-72.37399429659327,-73.42119403322366,5.6621428578925626,53
1.5734951496124268,0.11984860303005629,0.10020055770874023,0.022757631467687396,True,15,log2,5,30,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 300}",-67.17021914039849,-68.23860486126941,-83.03844656280145,-76.2941234343225,-72.06354713000106,-73.36098822575858,5.805243640277712,49
0.9965412616729736,0.1424397287558024,0.07085213661193848,0.02282761804017489,True,15,log2,10,20,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",-62.24766947353026,-61.15720777037094,-79.63631127743817,-71.26346607945707,-67.98041193792177,-68.45701330774364,6.70705808616164,45
1.1419122695922852,0.023441739536991354,0.08694472312927246,0.005509677969593416,True,15,log2,10,20,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",-62.078661562327184,-61.45187204643373,-79.0505703384407,-70.78378193425544,-67.71665363574631,-68.21630790344068,6.444394694131193,41
0.7502860069274903,0.01927364502788318,0.0574373722076416,0.00818713288601329,True,15,log2,10,30,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 200}",-69.11507205449126,-69.21384966634736,-84.64784323086201,-78.00949984956685,-75.2325014749152,-75.24375325523653,5.831069535650157,61
1.0586554050445556,0.016099456050958263,0.07920851707458496,0.005685241835000135,True,15,log2,10,30,300,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 300}",-69.32682554204104,-68.97826307479426,-85.40984967395171,-77.93446795249147,-74.31552183631564,-75.19298561591881,6.094334902876593,57
0.6177680492401123,0.017219417902571556,0.05829887390136719,0.00931541777917295,False,10,sqrt,5,20,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",-52.88365829274265,-54.22936103233599,-62.836086416659434,-57.44978469162964,-57.49315424331789,-56.97840893533712,3.438714600222642,5
0.9134463310241699,0.005561296873141362,0.07732458114624023,0.013298406110686016,False,10,sqrt,5,20,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",-52.598169518247666,-54.10924435786564,-63.02110444670707,-57.48314098620418,-57.01065239530906,-56.84446234086672,3.580470846126362,1
0.5529909133911133,0.026545380816285262,0.07329258918762208,0.02831163366947381,False,10,sqrt,5,30,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 200}",-60.18876464665027,-60.366436828610276,-71.17685700659925,-65.3066598684555,-63.69243885615297,-64.14623144129365,4.023197942661978,19
0.8975392818450928,0.022606517546816425,0.0798771858215332,0.012850929485099557,False,10,sqrt,5,30,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 300}",-59.18926430046266,-60.80316950581988,-71.63015845168073,-64.9944990092502,-64.05443794656522,-64.13430584275574,4.300791151625757,17
0.6336757659912109,0.013562402296736508,0.055245161056518555,0.007663740262918825,False,10,sqrt,10,20,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",-54.990138932008506,-57.44420979229395,-67.07486988883986,-60.799344494996966,-60.57786217294218,-60.17728505621629,4.062026139925917,9
0.9684103965759278,0.028035702827210282,0.08570432662963867,0.0042985179902815885,False,10,sqrt,10,20,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",-54.51719557316202,-57.08244202069473,-67.9840513408472,-61.452412795799106,-60.79258944918156,-60.36573823593692,4.569184685194278,13
0.6228183746337891,0.018302120213463693,0.05165276527404785,0.0025663174717376115,False,10,sqrt,10,30,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 200}",-61.70385696377996,-62.32441385564424,-72.97057705413776,-65.1781776117781,-64.6581684427818,-65.36703878562437,4.025628582746399,33
0.8880262851715088,0.020276294861035153,0.0668309211730957,0.00377875281116867,False,10,sqrt,10,30,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 300}",-60.7043080940115,-62.17331611159773,-73.27925579076376,-65.79150150317868,-65.2259519495841,-65.43486668982715,4.352497465328891,37
0.6441839694976806,0.011544336527232113,0.060324668884277344,0.005529998383068252,False,10,log2,5,20,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",-52.88365829274265,-54.22936103233599,-62.836086416659434,-57.44978469162964,-57.49315424331789,-56.97840893533712,3.438714600222642,5
1.1718085289001465,0.05496194679764445,0.07872300148010254,0.016939258318391253,False,10,log2,5,20,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",-52.598169518247666,-54.10924435786564,-63.02110444670707,-57.48314098620418,-57.01065239530906,-56.84446234086672,3.580470846126362,1
0.698337173461914,0.11714906914766117,0.06464085578918458,0.019590690077872383,False,10,log2,5,30,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 200}",-60.18876464665027,-60.366436828610276,-71.17685700659925,-65.3066598684555,-63.69243885615297,-64.14623144129365,4.023197942661978,19
0.8430682182312011,0.016070383408033056,0.07505345344543457,0.0017832700170409754,False,10,log2,5,30,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 300}",-59.18926430046266,-60.80316950581988,-71.63015845168073,-64.9944990092502,-64.05443794656522,-64.13430584275574,4.300791151625757,17
0.6235843658447265,0.027029028025991515,0.052375173568725585,0.003955533595997392,False,10,log2,10,20,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",-54.990138932008506,-57.44420979229395,-67.07486988883986,-60.799344494996966,-60.57786217294218,-60.17728505621629,4.062026139925917,9
1.0200068473815918,0.005975400295822971,0.08509330749511719,0.00767669422865535,False,10,log2,10,20,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",-54.51719557316202,-57.08244202069473,-67.9840513408472,-61.452412795799106,-60.79258944918156,-60.36573823593692,4.569184685194278,13
0.6886251926422119,0.046616049732233156,0.0749518871307373,0.02629994409037252,False,10,log2,10,30,200,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 200}",-61.70385696377996,-62.32441385564424,-72.97057705413776,-65.1781776117781,-64.6581684427818,-65.36703878562437,4.025628582746399,33
1.2427231311798095,0.136484299398531,0.08338189125061035,0.011146537954473516,False,10,log2,10,30,300,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 300}",-60.7043080940115,-62.17331611159773,-73.27925579076376,-65.79150150317868,-65.2259519495841,-65.43486668982715,4.352497465328891,37
0.7614679336547852,0.12933861415555037,0.053717041015625,0.009266598978582698,False,15,sqrt,5,20,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",-53.02187263816578,-54.131200406090734,-62.85652753259746,-57.583545078122974,-57.53862060104711,-57.02635325120481,3.4345767628017496,7
0.8654235363006592,0.04402644269282735,0.08727717399597168,0.01589465906151101,False,15,sqrt,5,20,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",-52.66876300101105,-54.167332589972155,-63.05320146275639,-57.6247768024483,-57.004884844413716,-56.903791740120326,3.5712450577970105,3
0.5756763458251953,0.02072949673416954,0.05517101287841797,0.010064920833197365,False,15,sqrt,5,30,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 200}",-60.18876464665027,-60.47030595674285,-71.17685700659925,-65.3066598684555,-63.68268932172869,-64.16505536003531,4.004081946459033,23
0.9056195259094239,0.03617490419386122,0.0811948299407959,0.012655851278550394,False,15,sqrt,5,30,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 300}",-59.18926430046266,-60.85979688278956,-71.69448581856369,-64.9944990092502,-64.04180667579044,-64.1559705373713,4.314587063326449,21
0.6536921501159668,0.043056489084982996,0.09030294418334961,0.04537411206309488,False,15,sqrt,10,20,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",-54.990138932008506,-57.44420979229395,-67.07486988883986,-60.799344494996966,-60.57786217294218,-60.17728505621629,4.062026139925917,9
0.9543600082397461,0.04262059939519378,0.08116545677185058,0.009698457834183986,False,15,sqrt,10,20,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",-54.51719557316202,-57.08244202069473,-68.10489759121333,-61.45866700367978,-60.74618474320354,-60.381877386390684,4.609078070873798,15
0.5570148468017578,0.01669142173679244,0.05539088249206543,0.008991631335349672,False,15,sqrt,10,30,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 200}",-61.70385696377996,-62.32441385564424,-72.97057705413776,-65.1781776117781,-64.6581684427818,-65.36703878562437,4.025628582746399,33
0.8646502017974853,0.012872100627811252,0.08450684547424317,0.009501628926109791,False,15,sqrt,10,30,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 300}",-60.7043080940115,-62.17331611159773,-73.27925579076376,-65.79150150317868,-65.2259519495841,-65.43486668982715,4.352497465328891,37
0.6855136394500733,0.10858720139735314,0.07308478355407715,0.031103159168745308,False,15,log2,5,20,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",-53.02187263816578,-54.131200406090734,-62.85652753259746,-57.583545078122974,-57.53862060104711,-57.02635325120481,3.4345767628017496,7
1.2668916225433349,0.11035919099702086,0.09570913314819336,0.018133043085350607,False,15,log2,5,20,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",-52.66876300101105,-54.167332589972155,-63.05320146275639,-57.6247768024483,-57.004884844413716,-56.903791740120326,3.5712450577970105,3
1.019852066040039,0.10815258201447828,0.09529461860656738,0.0354110936276005,False,15,log2,5,30,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 200}",-60.18876464665027,-60.47030595674285,-71.17685700659925,-65.3066598684555,-63.68268932172869,-64.16505536003531,4.004081946459033,23
1.2890600681304931,0.19740019318327987,0.1051135540008545,0.02641951700822852,False,15,log2,5,30,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 30, 'n_estimators': 300}",-59.18926430046266,-60.85979688278956,-71.69448581856369,-64.9944990092502,-64.04180667579044,-64.1559705373713,4.314587063326449,21
0.882352638244629,0.13571061829250872,0.06800351142883301,0.01571169698962981,False,15,log2,10,20,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",-54.990138932008506,-57.44420979229395,-67.07486988883986,-60.799344494996966,-60.57786217294218,-60.17728505621629,4.062026139925917,9
1.1979129791259766,0.13875232965064102,0.07646412849426269,0.003358080957769576,False,15,log2,10,20,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",-54.51719557316202,-57.08244202069473,-68.10489759121333,-61.45866700367978,-60.74618474320354,-60.381877386390684,4.609078070873798,15
0.6679707050323487,0.011496426019653765,0.08301248550415039,0.03393256158402061,False,15,log2,10,30,200,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 200}",-61.70385696377996,-62.32441385564424,-72.97057705413776,-65.1781776117781,-64.6581684427818,-65.36703878562437,4.025628582746399,33
1.0907206058502197,0.03244977706033061,0.060015296936035155,0.015264448572623204,False,15,log2,10,30,300,"{'bootstrap': False, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 30, 'n_estimators': 300}",-60.7043080940115,-62.17331611159773,-73.27925579076376,-65.79150150317868,-65.2259519495841,-65.43486668982715,4.352497465328891,37
